ages,list_price,num_reviews,piece_count,play_star_rating,prod_id,review_difficulty,star_rating,theme_name,val_star_rating,country
2-5,61.098,1,67,5,10813,Average,5,DUPLO®,5,CH
2-5,61.098,3,28,5,10846,Easy,5,DUPLO®,4.5,CH
2-5,50.898,,69,,10835,,,DUPLO®,,CH
2-5,50.898,,70,,10844,,,DUPLO®,,CH
2-5,50.898,,61,,10841,,,DUPLO®,,CH
2-5,50.898,,71,,10864,,,DUPLO®,,CH
2-5,40.698,3,48,5,10827,Very Easy,5,DUPLO®,5,CH
2-5,40.698,,120,,10854,,,DUPLO®,,CH
2-5,35.598,2,57,5,10834,Average,5,DUPLO®,5,CH
2-5,35.598,3,28,4.3,10823,Average,4.3,DUPLO®,3.3,CH
2-5,35.598,1,31,5,10857,Easy,5,DUPLO®,4,CH
1½-3,35.598,,34,,10863,,,DUPLO®,,CH
2-5,35.598,,38,,10876,,,DUPLO®,,CH
2-5,35.598,,59,,10868,,,DUPLO®,,CH
2-5,35.598,1,37,5,10878,Very Easy,5,DUPLO®,5,CH
1½-5,35.598,4,65,4.8,10572,Very Easy,5,DUPLO®,4,CH
2-5,30.498,2,26,5,10592,Very Easy,5,DUPLO®,5,CH
2-5,30.498,4,24,5,10597,Easy,4.8,DUPLO®,4.7,CH
1½-3,30.498,6,24,2.2,10845,Average,2.2,DUPLO®,3.2,CH
2-5,30.498,,32,,10839,,,DUPLO®,,CH
1½-5,30.498,,70,,10865,,,DUPLO®,,CH
2-5,30.498,,29,,10871,,,DUPLO®,,CH
1½-3,25.398,5,23,5,10847,Easy,5,DUPLO®,4.8,CH
2-5,25.398,2,39,5,10833,Average,5,DUPLO®,5,CH
2-5,25.398,,26,,10867,,,DUPLO®,,CH
1½-3,25.398,,80,,10848,,,DUPLO®,,CH
2-5,25.398,1,23,5,10856,Easy,5,DUPLO®,5,CH
2-5,25.398,1,19,3,10877,,4,DUPLO®,4,CH
1½-3,25.398,,28,,10861,,,DUPLO®,,CH
2-5,23.358,2,26,5,10812,Average,5,DUPLO®,5,CH
1½-5,23.358,6,36,4.8,10816,Easy,5,DUPLO®,4.7,CH
1½-5,23.358,,29,,10818,,,DUPLO®,,CH
2-5,18.258,,15,,10843,,,DUPLO®,,CH
2-5,18.258,1,15,3,10809,Easy,4,DUPLO®,3,CH
1½-3,18.258,,41,,10862,,,DUPLO®,,CH
1½-5,18.258,15,1,4.4,2304,Easy,4,DUPLO®,3.3,CH
2-5,12.138,,16,,10870,,,DUPLO®,,CH
2-5,12.138,2,15,5,10838,Very Easy,5,DUPLO®,5,CH
1½-3,12.138,,18,,10858,,,DUPLO®,,CH
1½-3,6.018,,6,,10851,,,DUPLO®,,CH
1½-3,6.018,,6,,10859,,,DUPLO®,,CH
1½-3,6.018,,6,,10860,,,DUPLO®,,CH
9-12,71.298,2,646,5,41194,,4.5,Elves,3,CH
8-12,50.898,2,451,4.5,41193,Average,5,Elves,4.5,CH
8-12,35.598,2,360,4,41192,Average,4,Elves,3.5,CH
7-12,30.498,2,205,5,41191,Average,5,Elves,5,CH
7-12,18.258,2,149,5,41190,Easy,5,Elves,5,CH
8-12,86.598,1,695,,41188,,5,Elves,,CH
8-12,61.098,6,460,4.5,41187,Average,4.3,Elves,4.2,CH
8-12,35.598,8,339,4.3,41183,Average,4.3,Elves,4.4,CH
7-12,25.398,2,145,5,41186,Average,5,Elves,3.5,CH
8-12,121.38,17,1124,4.8,41130,Average,4.8,Friends,4.5,CH
7-12,111.18,4,871,5,41318,Average,4.8,Friends,4,CH
7-12,86.598,2,603,5,41317,Challenging,4.5,Friends,5,CH
6-12,86.598,8,622,4.6,41314,Average,4.1,Friends,3.3,CH
6-12,86.598,7,722,4.6,41340,Average,4.1,Friends,4,CH
6-12,81.498,5,575,5,41126,Average,5,Friends,5,CH
8-12,71.298,3,585,3.3,41324,Average,3.7,Friends,3.7,CH
7-12,66.198,,488,,41339,,,Friends,,CH
6-12,61.098,6,589,4.8,41313,Easy,4.5,Friends,4,CH
6-12,50.898,1,460,4,41338,Average,4,Friends,1,CH
7-12,50.898,4,402,5,41323,Average,5,Friends,4.5,CH
6-12,50.898,,370,,41320,,,Friends,,CH
6-12,50.898,3,326,4,41325,Challenging,3.7,Friends,3,CH
6-12,35.598,2,351,5,41335,Challenging,5,Friends,5,CH
6-12,35.598,3,378,4.7,41336,Average,2.7,Friends,3.3,CH
6-12,35.598,2,307,5,41322,Average,4.5,Friends,4.5,CH
6-12,35.598,1,309,5,41316,Easy,5,Friends,5,CH
6-12,35.598,7,289,3.8,41311,Easy,4.1,Friends,3.7,CH
6-12,30.498,3,246,5,41319,Easy,4,Friends,4,CH
6-12,30.498,1,229,5,41334,Average,5,Friends,5,CH
6-12,25.398,1,223,5,41333,,5,Friends,5,CH
6-12,25.398,,210,,41332,,,Friends,,CH
4-7,25.398,,115,,10749,,,Juniors,,CH
6-12,25.398,4,186,5,41315,Easy,4.5,Friends,4.8,CH
6-12,18.258,,119,,41330,,,Friends,,CH
6-12,18.258,1,163,5,41329,Easy,4,Friends,2,CH
6+,15.198,2,249,5,40171,Average,5,Friends,5,CH
4-7,12.138,2,67,5,10748,Very Easy,5,Juniors,4,CH
6-12,12.138,2,95,4.5,41328,Easy,5,Friends,5,CH
6-12,12.138,3,86,2.3,41327,Average,3,Friends,2.7,CH
16+,417.18,130,4634,4.7,75827,Challenging,4.8,Ghostbusters™,4.7,CH
12+,86.598,83,962,3.7,21313,Average,4.5,Ideas,4.2,CH
12+,182.58,79,2049,4.8,21310,Average,5,Ideas,4.7,CH
14+,141.78,367,1969,4.6,21309,Challenging,4.9,Ideas,4.9,CH
9+,61.098,23,496,3.6,21308,Easy,3.3,Ideas,2.7,CH
10+,30.498,33,231,4.4,21312,Easy,4.6,Ideas,4.5,CH
10+,40.698,30,230,4.1,21314,Easy,4.4,Ideas,3.7,CH
4-7,35.598,,85,,10757,,,Juniors,,CH
4-7,35.598,,149,,10760,,,Juniors,,CH
4-7,30.498,1,95,5,10759,Very Easy,5,Juniors,4,CH
4-7,27.438,,84,,10756,,,Juniors,,CH
5-8,61.098,1,266,5,10745,Challenging,5,Juniors,5,CH
4-7,50.898,2,191,5,10744,Average,5,Juniors,4.5,CH
4-7,35.598,1,151,5,10753,Easy,5,Juniors,5,CH
4-7,35.598,2,175,5,10734,,5,Juniors,4,CH
4-7,30.498,2,116,5,10743,Easy,4.5,Juniors,5,CH
4-7,30.498,3,94,4.7,10736,Average,4.7,Juniors,4.7,CH
4-7,27.438,1,125,5,10754,,4,Juniors,4,CH
4-7,25.398,,115,,10749,,,Juniors,,CH
4-7,25.398,2,100,5,10746,Easy,5,Juniors,4.5,CH
4-7,25.398,2,95,2.5,10742,Easy,3,Juniors,3,CH
4-7,25.398,,115,,10751,,,Juniors,,CH
4-7,25.398,2,108,4.5,10739,Easy,4.5,Juniors,4,CH
4-7,25.398,1,110,,10740,Easy,4,Juniors,,CH
4-7,25.398,,131,,10755,,,Juniors,,CH
4-7,18.258,2,63,4,10737,Easy,4.5,Juniors,4,CH
4-7,18.258,2,67,5,10738,Average,5,Juniors,5,CH
4-7,12.138,2,67,5,10748,Very Easy,5,Juniors,4,CH
4-7,12.138,8,47,3.9,10730,Very Easy,4,Juniors,3.9,CH
4-7,12.138,3,62,4.3,10733,Easy,4.7,Juniors,5,CH
4-7,12.138,1,75,5,10732,,5,Juniors,5,CH
4-7,12.138,3,59,4.3,10731,Easy,5,Juniors,4.3,CH
4-7,12.138,,73,,10750,,,Juniors,,CH
4-7,61.098,,150,,10758,,,Juniors,,CH
4-7,40.698,1,178,5,10761,Very Easy,5,Juniors,4,CH
8-12,151.98,3,1019,5,75930,Easy,5,Indoraptor Rampage at Lockwood Estate,4.3,CH
7-12,96.798,2,577,5,75929,Average,5,Carnotaurus Gyrosphere Escape,4,CH
7-12,86.598,,609,,75933,,,T. rex Transport,,CH
6-12,61.098,4,360,4.8,75932,Average,5,Jurassic Park Velociraptor Chase,4.3,CH
7-12,61.098,2,289,3,75931,Easy,3.5,Dilophosaurus Outpost Attack,2.5,CH
7-12,61.098,,397,,75928,,,Blue's Helicopter Pursuit,,CH
6-12,50.898,2,222,4.5,75927,Average,5,Stygimoloch Breakout,4.5,CH
4-7,35.598,,85,,10757,,,Juniors,,CH
2-5,35.598,,22,,10880,,,DUPLO®,,CH
6-12,30.498,2,126,4,75926,Average,4.5,Pteranodon Chase,3.5,CH
4-7,27.438,,84,,10756,,,Juniors,,CH
10+,25.398,1,234,3,41614,Easy,5,BrickHeadz,5,CH
2-5,25.398,1,24,,10879,,5,DUPLO®,,CH
4-7,61.098,,150,,10758,,,Juniors,,CH
14+,151.98,52,1363,3.2,76105,Average,3.8,Marvel Super Heroes,4,CH
